station,station_name,longitude,latitude
75364,ºÒ¾Ï´¸²¾ÆÆÄÆ®,127.076457,37.664297
75366,»ó°èº®»¾ÆÆÄÆ®,127.073492,37.661293
11210,»ó°èÁß¾Ó½ÃÀåÀÔ±¸,127.070802,37.658647
10994,³¿ø¿ª9¹øÃâ±¸,127.061987,37.656087
10871,³¿ø±¸Ã»,127.057242,37.654332
8353,Ã¢4µ¿ÁÖ¹Î¼¾ÅÍ,127.052002,37.652728
8134,µµºÀµ±â¼Ò,127.044595,37.65141
15064,Ã¢µ¿ÁÖ°3´ÜÁ,127.04146,37.651205
15070,Ã¢1µ¿ÁÖ¹Î¼¾ÅÍ,127.043045,37.648465
74801,µµºÀ¹®È­Á¤º¸µµ¼­°,127.044077,37.64426
74802,Ã¢¸²ÃÊ±³Ã¢µ¿½ÅÃ¢¾ÆÆÄÆ®¾Õ,127.040735,37.64168
74803,KEBÇÏ³ªÀºÇàÃ¢µ¿ÁöÁ¡,127.039542,37.6404
75051,½ÅÃ¢.Ã¢µ¿½ÃÀ,127.038458,37.63926
74804,Ã¢µ¿¼­¿Å¹ÁÖ¾Õ,127.03692,37.637602
76869,±Ý¿¾ÆÆÄÆ®,127.035153,37.637743
7886,Ã¢2µ¿ÁÖ¹Î¼¾ÅÍ.º¸°ÇÁö¼Ò,127.033578,37.640962
33041,ÅÂ¿µµ¥½Ã¾Ó¾ÆÆÄÆ®,127.032343,37.64241
70688,¼öÀ¯3µ¿¿Ã¼±¹,127.029165,37.641345
8501377,¼öÀ¯(°­ºÏ±¸Ã»)¿ª,127.025873,37.63829
70689,¼öÀ¯¿ª,127.024005,37.636508
7748,»¼ºÈ­Àç°­ºÏÁöÁ¡,127.024827,37.635515
73133,¼öÀ¯¿ª.³½ºÆäÀÌ½º¹®È­¼¾ÅÍ,127.027127,37.639105
8000709,¼öÀ¯3µ¿¿Ã¼±¹,127.028118,37.64006
8501290,ÅÂ¿µµ¥½Ã¾Ó¾ÆÆÄÆ®,127.031672,37.642758
7885,Ã¢2µ¿ÁÖ¹Î¼¾ÅÍ.º¸°ÇÁö¼Ò,127.033467,37.640778
33035,Ã¢¹2±³¾Õ,127.034453,37.63859
74813,Ã¢µ¿¼­¿Å¹ÁÖ¾Õ,127.037383,37.637708
76859,Ã¢µ¿.½ÅÃ¢½ÃÀ,127.038475,37.63885
74814,KEBÇÏ³ªÀºÇàÃ¢µ¿ÁöÁ¡,127.039432,37.639872
74815,Ã¢¸²ÃÊ±³Ã¢µ¿½ÅÃ¢¾ÆÆÄÆ®¾Õ,127.041072,37.641662
76888,¼­¿°¡µç¾ÆÆÄÆ®¾Õ,127.044233,37.647105
15071,Ã¢1µ¿ÁÖ¹Î¼¾ÅÍ,127.043418,37.648482
15065,Ã¢µ¿ÁÖ°3´ÜÁ,127.041717,37.650998
8127,µµºÀµ±â¼Ò,127.044525,37.651107
8357,Ã¢4µ¿ÁÖ¹Î¼¾ÅÍ,127.052332,37.652513
10884,³¿ø±¸Ã»,127.057437,37.654428
8000715,³¿ø¿ª1¹øÃâ±¸,127.063365,37.656202
11214,»ó°èÁß¾Ó½ÃÀåÀÔ±¸,127.070695,37.658467
8000734,»ó°è¿ª,127.073973,37.661365
75382,ºÒ¾Ï´¸²¾ÆÆÄÆ®,127.076332,37.663745
75383,»ó°è½ÃÀ,127.077252,37.665112
75384,µ¿¾ÆºÒ¾Ï¾ÆÆÄÆ®,127.078702,37.66705
75385,È¾È¿¼öÁ¾Á¡,127.08094,37.669805
75386,È¾È¿¼ö»ó°4µ¿Á¾Á¡,127.082537,37.67092
8002247,Áß°èº»µ¿Á¾Á¡,127.083058,37.644643
11496,³¿ø¿Ã¼±¹,127.081877,37.646158
13777,Áß°èº»µ¿ÁÖ¹Î¼¾ÅÍ,127.080692,37.647552
77287,Áß°èÁÖ°6´ÜÁö»ó°¡,127.079458,37.648147
11382,Áß°èÁÖ°6´ÜÁ,127.07758,37.648085
11300,ºÒ¾ÏÁßÇÐ±³,127.074127,37.646528
11313,¼­¶ó¹ú°µÇÐ±³,127.07474,37.645015
11279,µ¿ÃµÇÐ±³,127.073768,37.644077
71601,³¿ø°æÂû¼­,127.072132,37.642018
71602,ÇÏ°1µ¿ÁÖ¹Î¼¾ÅÍ,127.072887,37.640418
71603,°ñ¸¶À»±Ù¸°°ø¿,127.074233,37.638345
71604,ÇÏ°è¿ª,127.069533,37.63691
11151,ÇÏ°èÀå¹Ì¾ÆÆÄÆ®,127.068823,37.634113
71432,¼­¿°úÇÐ±â¼ú´ÀÔ±¸,127.071373,37.628345
71433,°ø¸ª¿ª4¹øÃâ±¸,127.07258,37.62604
71434,°ø¸ª½ÃÀ,127.07366,37.623055
71869,ÅÂ¸ªÀÔ±¸¿ª7¹øÃâ±¸,127.076678,37.617858
71870,ÁÖÀ¯¼Ò¾Õ´Ù¿º¹Áö°,127.079792,37.618947
11516,È­¶û´¿ª1¹øÃâ±¸,127.083313,37.619883
11559,ÁöÇÏÃ¶6È£¼±È­¶û´¿ª,127.085768,37.619727
8000810,ºÀÈ­»¿ª3¹øÃâ±¸,127.092888,37.616495
11650,ºÀÈ­ÃÊµÇÐ±³,127.0915,37.613888
8501738,½Å³»10´ÜÁö¾ÆÆÄÆ®,127.095293,37.610387
8001374,½Å³»9´ÜÁö¾ÆÆÄÆ®.¼­¿ÀÇ·á¿,127.096537,37.612658
13816,ºÀÈ­»¿ª2¹øÃâ±¸,127.093173,37.616705
11565,ÁöÇÏÃ¶6È£¼±È­¶û´¿ª,127.086185,37.61985
11521,È­¶û´¿ª2¹øÃâ±¸,127.083567,37.620258
76211,°æÃá¼±½£±.Åä³¢±¼¾Õ,127.07968,37.619205
8001167,³óÇù¾Õ,127.077998,37.618683
71494,ÅÂ¸ªÀÔ±¸¿ª4¹øÃâ±¸,127.075237,37.619575
71495,°ø¸ª½ÃÀ,127.074185,37.62282
71496,°ø¸ª¿ª1¹øÃâ±¸,127.072703,37.626687
71497,¼­¿°úÇÐ±â¼ú´ÀÔ±¸,127.071862,37.628385
14709,ÇÏ°è¹Ì¼º¾ÆÆÄÆ®,127.068822,37.635092
71624,ÇÏ°è¹Ì¼º¾ÆÆÄÆ®.À»Áöº´¿,127.069065,37.6363
71625,ÇÑ¼º¿©°´Á¾Á¡,127.070847,37.637372
8502050,´Áø°µÇÐ±³,127.073672,37.637935
71626,¼¼ÀÌºÁ¸½ºÆ÷Ã÷¼¾ÅÍ,127.074313,37.639375
71627,³¿ø°æÂû¼­.Çý¼º¿©°,127.072457,37.642118
11281,µ¿ÃµÇÐ±³,127.07424,37.644083
11320,¼­¶ó¹ú°µÇÐ±³,127.074978,37.644907
11304,ºÒ¾ÏÁßÇÐ±³,127.07429,37.646532
11385,´¸²º®»¾ÆÆÄÆ®,127.077428,37.647837
11421,Áß°èÁÖ°7´ÜÁ,127.079788,37.647938
11492,³¿ø¿Ã¼±¹,127.081752,37.64602
7000130,Áß°èº»µ¿Á¾Á¡(°¡»),127.083067,37.643982
75360,È¾È¿¼ö»ó°4µ¿Á¾Á¡,127.082297,37.67085
75361,È¾È¿¼öÁ¾Á¡,127.080593,37.66967
75362,ºÒ¾ÏÇö´¾ÆÆÄÆ®,127.079355,37.668205
75363,µ¿¾ÆºÒ¾Ï¾ÆÆÄÆ®,127.077788,37.666108
75364,ºÒ¾Ï´¸²¾ÆÆÄÆ®,127.076457,37.664297
75366,»ó°èº®»¾ÆÆÄÆ®,127.073492,37.661293
11277,»ó°è¿ª,127.073033,37.6593
11393,Áß°èÁÖ°3´ÜÁ,127.077373,37.656918
11398,Áß°èÁÖ°4´ÜÁ,127.07801,37.655012
11378,Áß°1µ¿ÁÖ¹Î¼¾ÅÍ,127.076938,37.651725
70552,ÀºÇà»ç°Å¸®,127.076538,37.649995
11296,Áß°èÁÖ°10´ÜÁ,127.073627,37.647708
11221,³¿ø±¸¹ÎÃ¼À°¼¾ÅÍ,127.071342,37.647805
70555,Áß°è½Ã¿µ3´ÜÁö»ó°¡,127.06993,37.646778
70556,Áß°è½Ã¿µ4´ÜÁ,127.07139,37.643603
71601,³¿ø°æÂû¼­,127.072132,37.642018
71602,ÇÏ°1µ¿ÁÖ¹Î¼¾ÅÍ,127.072887,37.640418
71603,°ñ¸¶À»±Ù¸°°ø¿,127.074233,37.638345
71604,ÇÏ°è¿ª,127.069533,37.63691
11151,ÇÏ°èÀå¹Ì¾ÆÆÄÆ®,127.068823,37.634113
75390,ÇØº´Àü¿È¸,127.070432,37.631655
75391,Ã»¼Ö7´ÜÁö¾Õ,127.072298,37.631628
73897,ÇÑÃµÁßÇÐ±³,127.073477,37.63107
11340,¼­¿°úÇÐ±â¼ú´¾Õ,127.076147,37.630347
8501504,°ø¸ªµ¿.µ¿½Å¾ÆÆÄÆ®¾Õ,127.077542,37.62823
11429,¿øÀÚ·Âº´¿øÀÔ±¸,127.079457,37.626273
11433,¾È¸¶À»,127.079482,37.623722
11419,µÎ»Èú½ººô¾ÆÆÄÆ®,127.078862,37.621372
11405,ÅÂ¸ª»ç°Å¸®,127.078377,37.618882
70606,¹¬µ¿±¸±,127.07907,37.615893
8002195,¹¬1µ¿ÁÖ¹Î¼¾ÅÍÀÔ±¸.¸Ô°ñ¿ª,127.077805,37.612618
75397,¸Ô°ñ¿ª,127.077887,37.608973
11401,ÇÑ±¹Àü·Âµ¿ºÎÁö»,127.07826,37.606957
71439,ÁöÇÏÃ¶7È£¼±ÁßÈ­¿ª,127.079072,37.602658
71440,±¹¹ÎÀºÇàÁßÈ­µ¿ÁöÁ¡,127.079855,37.598732
70063,Áß¶û¿ª.µ¿ºÎ½ÃÀ,127.076052,37.593968
70064,Áß¶û±³,127.067697,37.59174
8001828,»À°¼­¿º´¿,127.060685,37.589692
70066,½ÃÁ¶»ç»°Å¸®,127.056888,37.588707
70067,¶±Àü±³»ç°Å¸®.µ¿´¹®³ÀÎº¹Áö°,127.051948,37.586473
75265,Ã»·®¸®¹ÌÁÖ»ó°¡¾Õ,127.04729,37.581948
7000039,Ã»·®¸®¿ªÈ¯½Â¼¾ÅÍ,127.045598,37.580562
75183,µ¿´¹®Áß¾Ó»õ¸¶À»±Ý°,127.041213,37.583118
75100,Á¦±âµ¿ÁÖ¹Î¼¾ÅÍ.¼­¿¾à·É½Ã¾Õ,127.038385,37.58192
70035,¿¤¸²±³È¸.´¸½ÅÇù¾Õ,127.040908,37.578698
72419,Ã»·®¸®¿ªÈ¯½Â¼¾ÅÍ,127.045748,37.580223
8002143,¼­¿¼º½Éº´¿,127.050898,37.584655
8420,ÈÖ°æµ¿ÀÔ±¸,127.055203,37.587663
8001827,»À°¼­¿º´¿,127.061955,37.59
8002515,Áß¶û±³,127.066835,37.591427
70041,Áß¶û¿ª.µ¿ºÎ½ÃÀ,127.074938,37.593613
11456,ÁßÈ­µ¿ÇÑ½Å¾ÆÆÄÆ®,127.080097,37.599155
71490,ÁöÇÏÃ¶7È£¼±ÁßÈ­¿ª,127.079377,37.602922
71491,ÇÑ±¹Àü·Âµ¿ºÎÁö»,127.078747,37.606223
75398,¸Ô°ñ¿ª,127.078165,37.609273
75399,¹¬1µ¿ÁÖ¹Î¼¾ÅÍÀÔ±¸.¸Ô°ñ¿ª,127.077905,37.611882
70616,¹¬µ¿±¸±,127.079018,37.615562
70617,ÅÂ¸ª»ç°Å¸®,127.078135,37.619715
70618,µÎ»Èú½ººô¾ÆÆÄÆ®,127.079047,37.621418
11440,¾È¸¶À»,127.07952,37.623458
70620,¿øÀÚ·Âº´¿ø°ø¸ªµ¿»ÀÍ2Â÷¾ÆÆÄÆ®,127.079813,37.626017
11402,µ¿ºÎ¾ÆÆÄÆ®,127.078517,37.62739
11352,¼­¿°úÇÐ±â¼ú´¾Õ,127.076017,37.63059
15100,°æ±â±â°è°ø¾÷°µÇÐ±³,127.073988,37.630945
8002656,¸ð¹ü»ç¹«½Ç,127.070397,37.631832
14709,ÇÏ°è¹Ì¼º¾ÆÆÄÆ®,127.068822,37.635092
71624,ÇÏ°è¹Ì¼º¾ÆÆÄÆ®.À»Áöº´¿,127.069065,37.6363
71625,ÇÑ¼º¿©°´Á¾Á¡,127.070847,37.637372
8502050,´Áø°µÇÐ±³,127.073672,37.637935
71626,¼¼ÀÌºÁ¸½ºÆ÷Ã÷¼¾ÅÍ,127.074313,37.639375
71627,³¿ø°æÂû¼­.Çý¼º¿©°,127.072457,37.642118
70592,ÇÏ°èÇö´¾ÆÆÄÆ®,127.07116,37.64489
70593,³¿ø±¸¹ÎÃ¼À°¼¾ÅÍ,127.070212,37.647192
11216,·Ôµ¥¸¶Æ®,127.07121,37.647602
11298,·Ôµ¥¿¼º¾ÆÆÄÆ®,127.073828,37.64751
11367,ÀºÇà»ç°Å¸®,127.076862,37.64989
11387,Áß°1µ¿ÁÖ¹Î¼¾ÅÍ,127.077497,37.65188
11408,Áß°èÁÖ°4´ÜÁ,127.078337,37.654377
11399,Áß°èÁÖ°2´ÜÁ,127.07783,37.657048
11280,»ó°è¿ª,127.073197,37.659443
8000734,»ó°è¿ª,127.073973,37.661365
75382,ºÒ¾Ï´¸²¾ÆÆÄÆ®,127.076332,37.663745
75383,»ó°è½ÃÀ,127.077252,37.665112
75384,µ¿¾ÆºÒ¾Ï¾ÆÆÄÆ®,127.078702,37.66705
75385,È¾È¿¼öÁ¾Á¡,127.08094,37.669805
75386,È¾È¿¼ö»ó°4µ¿Á¾Á¡,127.082537,37.67092
8001900,7´ÜÁö¿µ¾÷¼Ò(°¡»),127.063967,37.659725
11058,»ó°èÃÊµÇÐ±³,127.065943,37.657623
10994,³¿ø¿ª9¹øÃâ±¸,127.061987,37.656087
71427,»ó°èÁÖ°3´ÜÁ,127.061033,37.651943
10977,»ó°èÁÖ°2´ÜÁ,127.061738,37.649375
71429,»ó°èÁÖ°1´ÜÁ,127.062782,37.647297
71430,Áß°è¿ª,127.064228,37.644392
11085,³¿ø±¸¹ÎÈ¸°,127.066492,37.63932
11119,ÇÏ°è¿ª,127.067613,37.636803
11151,ÇÏ°èÀå¹Ì¾ÆÆÄÆ®,127.068823,37.634113
71432,¼­¿°úÇÐ±â¼ú´ÀÔ±¸,127.071373,37.628345
71433,°ø¸ª¿ª4¹øÃâ±¸,127.07258,37.62604
71434,°ø¸ª½ÃÀ,127.07366,37.623055
71435,ÅÂ¸ªÀÔ±¸¿ª3¹øÃâ±¸,127.074835,37.619488
11307,ÅÂ¸ªÀÔ±¸¿ª,127.074378,37.617403
11156,ÇÑÁøÇÑÈ­±×¶ûºô¾ÆÆÄÆ®,127.069278,37.615818
8002191,¼®°è¿ª2¹øÃâ±¸,127.066925,37.615355
71936,¼®°è¿ª1¹øÃâ±¸.B,127.065202,37.614923
10988,¼®°üµ¿ÁÖ¹Î¼¾ÅÍ,127.061432,37.61344
72426,ÀåÀ§µ¿µ¿¿øº£³×½ºÆ®.¿Â´©¸®º´¿,127.059218,37.61223
75411,µ¹°ùÀÌ¿ª,127.057553,37.610227
10919,¼®°ü½ÃÀ,127.059087,37.608733
10951,¼®°üµ¿»õ¸¶À»±Ý°,127.0604,37.607457
75414,ÇÑ±¹¿¹¼úÁ¾ÇÕÇÐ±³,127.061832,37.605722
75415,ÀÇ¸ªÀÔ±¸,127.06194,37.603932
75416,ÀÌ¹®µ¿¿Ã¼±¹,127.061738,37.59944
10933,¿Ü´¾Õ,127.059633,37.595723
10896,°æÈñÁß°,127.057747,37.592923
10861,È¸±â½ÃÀ,127.056558,37.591145
75420,È¸±âµ¿Çö´¾ÆÆÄÆ®,127.05446,37.589113
70067,¶±Àü±³»ç°Å¸®.µ¿´¹®³ÀÎº¹Áö°,127.051948,37.586473
8501270,Ã»·®¸®¹ÌÁÖ¾ÆÆÄÆ®.µ¿´¹®¼¼¹«¼­,127.048395,37.58278
8000781,Ã»·®¸®¿ªÈ¯½Â¼¾Å¸,127.045497,37.580402
70069,Ã»·®¸®.Ã»°ú¹°µµ¸Å½ÃÀ,127.040598,37.578798
71190,Á¦±âµ¿¿ª.¼­¿¾à·É½Ã,127.035575,37.578225
70071,¿µÎµ¿»ç°Å¸®.ÇÑ±¹ÀÇ·ù½ÃÇè¿¬±¸¿,127.02828,37.577155
7769,½Å¼³µ¿¿ª,127.023768,37.575863
8000821,µ¿¹¦¾Õ,127.01955,37.574247
9100,µ¿´¹®(ÈÀÎÁö¹®),127.012453,37.572102
72391,Á¾·ÎÁßºÎ»õ¸¶À»±Ý°,127.00662,37.572375
9035138,µ¿´¹®¿ª»ç¹®È­°ø¿,127.008352,37.567398
9002069,±¤Èñµ¿,127.007208,37.565097
9002123,ÀåÃæµ¿.µ¿±¹´ÀÔ±¸,127.005628,37.56071
9002125,ÀåÃæÃ¼À°°ü¾Õ,127.007828,37.558045
9014521,¾à¼ö¿ª10¹øÃâ±¸,127.009322,37.556257
9002119,¾à¼ö¿ª8¹øÃâ±¸.½Å´ç»çÈ¸º¹Áö°,127.009955,37.55391
9035991,¼Ûµµº´¿ø¾Õ,127.007397,37.550272
9002127,¹öÆ¼°°³,127.006023,37.54785
9003149,ÀåÃæ´Ü·ÎÀÔ±¸,127.002202,37.545795
9002129,¼­¿½ÃÁßºÎ±â¼ú±³À°¿.º·ç½ºÄù¾,127.00318,37.54122
9034223,¼øÃµÇâ´ÇÐº´¿.ÇÑ³²¿À°Å¸®,127.005727,37.535537
9006332,½Å»ç¿ª.Çª¸¥ÀúÃàÀºÇ,127.020065,37.513987
9006335,³Çö¿ª,127.02303,37.507277
8001380,ÁöÇÏÃ¶2È£¼±°­³²¿ª,127.025438,37.501817
7816,°­³²¿ª.¿ª»¼¼¹«¼­,127.02918,37.498175
7891,¿ª»¿ª.Æ÷½ºÄÚP&SÅ¸¿,127.033598,37.49949
8015,ÇÑ¼­º´¿,127.038818,37.501137
8132,ÇÑ±¹ÀÚ»½ÅÅ¹.¸£³×»ó½ºÈ£ÅÚ,127.044247,37.502783
9000858,¼±¸ª¿ª,127.0504,37.504668
9005683,Æ÷½ºÄÚºôµ,127.054803,37.506043
71473,¹«¿ª¼¾ÅÍ.»¼º¿ª,127.061553,37.508222
9035344,°­³²°æÂû¼­.°­³²¿Àü¸éÇã½ÃÇèÀ,127.065992,37.509583
9000851,Àá½ÇÁ¾ÇÕ¿µ¿À,127.072807,37.510467
9000849,Á¾ÇÕ¿µ¿Àå»ç°Å¸®,127.079547,37.511663
9000846,Àá½Ç»õ³»¿ª4¹øÃâ±¸,127.08436,37.511447
70932,Àá½ÇÆ®¸®Áö¿ò¾ÆÆÄÆ®¾Õ,127.091105,37.511517
11732,Àá½Ç¿ª.·Ôµ¥¿ùµ,127.098117,37.51248
9036130,¼®ÃÌÈ£¼.ÇÑ¼Öº´¿,127.105242,37.507155
9036125,¼®ÃÌ¿ª,127.108443,37.503713
9036128,¼ÛÆÄ¿ª,127.111222,37.500648
9036132,°¡¶ô½ÃÀ.°¡¶ô½ÃÀå¿ª,127.116542,37.494882
9036135,¹®Á¤·Îµ¥¿À°Å¸®ÀÔ±¸,127.120775,37.48901
9036133,¹®Á¤¹ýÁ¶´ÜÁ.°Ç¿µ¾ÆÆÄÆ®,127.123873,37.48309
9036136,ÀåÁö¿ª.°¡µçÆÄÀÌº,127.125472,37.479907
8502003,¼ÛÆÄ°ø¿µÂ÷°Á,127.131783,37.469045
8502002,¼ÛÆÄ°ø¿µÂ÷°Á,127.131698,37.469203
9000794,º¹Á¤¿ª1¹øÃâ±¸,127.127123,37.472377
8000242,ÀåÁö¿ª.°¡µçÆÄÀÌº,127.126285,37.479082
8000243,¹®Á¤¹ýÁ¶´ÜÁ.°Ç¿µ¾ÆÆÄÆ®,127.124748,37.482125
8002953,¹®Á¤·Îµ¥¿À°Å¸®ÀÔ±¸,127.121565,37.488285
9036131,°¡¶ô½ÃÀ.°¡¶ô½ÃÀå¿ª,127.117148,37.494432
9036129,¼ÛÆÄ¿ª,127.111827,37.500258
9036126,¼®ÃÌ¿ª,127.108933,37.503458
9036127,¼®ÃÌÈ£¼.ÇÑ¼Öº´¿,127.105815,37.50685
70976,Àá½Ç¿ª.·Ôµ¥¿ùµ,127.097765,37.512952
32887,Àá½Ç5´ÜÁ,127.093855,37.512325
70915,Àá½Ç»õ³»¿ª.Àá½Ç2µ¿ÁÖ¹Î¼¾ÅÍ,127.087353,37.511828
9000847,Àá½Ç¿¤½º¾ÆÆÄÆ®¾Õ,127.08338,37.511923
9000848,Á¾ÇÕ¿µ¿Àå»ç°Å¸®,127.079682,37.51206
9000850,Àá½ÇÁ¾ÇÕ¿µ¿À,127.072065,37.511167
9000853,°­³²°æÂû¼­¸éÇã½ÃÇèÀ,127.06591,37.509893
9000854,ÇÑ±¹¹«¿ª¼¾ÅÍ.»¼º¿ª,127.061693,37.508602
9000856,Æ÷½ºÄÚ°Ç³ÊÆ,127.055422,37.506733
13020,¼±¸ª¿ª,127.050205,37.505143
8120,¼­¿»ó·ÏÈ¸°.ÇÑ±¹±â¼ú¼¾ÅÍ,127.044057,37.503232
8018,¾Æ°¡¹æºôµ.ÇÏ³ªÀºÇ,127.038772,37.50164
7923,¿ª»¿ª,127.034735,37.500428
7823,°­³²¿ª12¹øÃâ±¸,127.029558,37.49881
8003138,ÁöÇÏÃ¶2È£¼±°­³²¿ª,127.02637,37.500785
9006334,³Çö¿ª,127.023728,37.506367
9006333,½Å»ç¿ª,127.020607,37.512972
9002133,ÇÑ³²5°Å¸®,127.008337,37.532912
9002132,¼øÃµÇâ´ÇÐº´¿,127.005728,37.536488
9002130,¼­¿ÁßºÎ±â¼ú±³À°¿.º·ç½ºÄù¾,127.00354,37.541625
9002128,¹öÆ¼°°³,127.005817,37.547543
9002122,¼Ûµµº´¿ø¾Õ,127.007718,37.550312
9002120,¾à¼ö¿ª7¹øÃâ±¸.¾à¼öµ¿ÁÖ¹Î¼¾ÅÍ,127.009298,37.552895
9014520,¾à¼ö¿ª1¹øÃâ±¸,127.009758,37.556253
9002126,ÀåÃæÃ¼À°°ü¾Õ,127.007783,37.558527
9002124,ÀåÃæµ¿.µ¿±¹´ÀÔ±¸,127.005908,37.560665
9003044,±¤Èñµ¿,127.007822,37.565448
9000530,µ¿´¹®¿ª»ç¹®È­°ø¿,127.00917,37.567483
8000505,µ¿´¹®,127.013722,37.572253
8000823,µ¿¹¦¾Õ,127.018612,37.573833
8002513,½Å¼³µ¿¿ª,127.025057,37.576158
8002705,¿µÎµ¿»ç°Å¸®,127.029997,37.577592
70034,Á¦±âµ¿¿ª.¼­¿¾à·É½Ã,127.037778,37.578143
8501293,Ã»·®¸®Ã»°ú¹°µµ¸Å½ÃÀ,127.041862,37.578998
8001829,Ã»·®¸®¿ªÈ¯½Â¼¾ÅÍ,127.045722,37.580303
8002143,¼­¿¼º½Éº´¿,127.050898,37.584655
75440,¿»ºôµù¾Õ,127.054595,37.588887
75441,È¸±â½ÃÀ,127.056588,37.590807
10902,°æÈñÁß°,127.058288,37.593318
75443,¿Ü´¾Õ,127.059733,37.595493
75444,ÀÌ¹®µ¿±³È¸,127.062108,37.600253
11007,ÀÇ¸ªÀÔ±¸,127.062165,37.60348
75446,ÇÑ±¹¿¹¼úÁ¾ÇÕÇÐ±³,127.062017,37.605762
10963,¼®°üµ¿»õ¸¶À»±Ý°,127.060745,37.607363
10926,¼®°ü½ÃÀ,127.059062,37.609002
71927,µ¹°ùÀÌ¿ª,127.058482,37.611453
11009,¼®°üµ¿ÁÖ¹Î¼¾ÅÍ,127.061917,37.613393
8000738,¼®°è¿ª,127.067112,37.615103
71494,ÅÂ¸ªÀÔ±¸¿ª4¹øÃâ±¸,127.075237,37.619575
71495,°ø¸ª½ÃÀ,127.074185,37.62282
71496,°ø¸ª¿ª1¹øÃâ±¸,127.072703,37.626687
71497,¼­¿°úÇÐ±â¼ú´ÀÔ±¸,127.071862,37.628385
14709,ÇÏ°è¹Ì¼º¾ÆÆÄÆ®,127.068822,37.635092
14620,ÇÏ°è¿ª,127.068123,37.63664
11084,¼­¿½Ã¸³ºÏ¼­¿¹Ì¼ú°,127.066327,37.640632
71499,Áß°è¿ª,127.065088,37.64322
71500,¹éº´¿,127.062817,37.648103
71501,»ó°èÁÖ°4´ÜÁ,127.061785,37.650732
71502,»ó°èÁÖ°6´ÜÁ,127.061153,37.653052
10946,µµºÀ¸éÇã½ÃÇèÀ,127.059932,37.657505
71504,»ó°èÁÖ°7´ÜÁ,127.059117,37.660498
71520,»ó°èÁÖ°7´ÜÁ.±¤¸²±³È¸¾Õ,127.062782,37.660497
8101900,7´ÜÁö¿µ¾÷¼Ò(°¡»),127.063832,37.659865
8002247,Áß°èº»µ¿Á¾Á¡,127.083058,37.644643
11496,³¿ø¿Ã¼±¹,127.081877,37.646158
13777,Áß°èº»µ¿ÁÖ¹Î¼¾ÅÍ,127.080692,37.647552
11476,¿µ½Å¿©ÀÚ°µÇÐ±³ÀÔ±¸,127.081118,37.64982
8000803,³¿ø¹®È­¿¹¼úÈ¸°.ºÒ¾ÏÃÊµÇÐ±³,127.080172,37.650683
70551,±â¾÷ÀºÇàÁß°èµ¿ÁöÁ¡,127.077627,37.650735
70552,ÀºÇà»ç°Å¸®,127.076538,37.649995
11296,Áß°èÁÖ°10´ÜÁ,127.073627,37.647708
11221,³¿ø±¸¹ÎÃ¼À°¼¾ÅÍ,127.071342,37.647805
70555,Áß°è½Ã¿µ3´ÜÁö»ó°¡,127.06993,37.646778
70556,Áß°è½Ã¿µ4´ÜÁ,127.07139,37.643603
70557,¿µ¿ÃÊµÇÐ±³,127.06909,37.64213
70558,2001¾Æ¿·¿Áß°èÁ¡,127.06771,37.641738
11085,³¿ø±¸¹ÎÈ¸°,127.066492,37.63932
11119,ÇÏ°è¿ª,127.067613,37.636803
70561,ÇÏ°è¿¼º¾ÆÆÄÆ®,127.066652,37.63514
70562,ÇÏ°è±Øµ¿¾ÆÆÄÆ®,127.064587,37.633833
70563,¿ù°èÇ½ºÄÉ¾¼¾ÅÍ,127.061495,37.631883
70564,¿ù°è»ç½¿¾ÆÆÄÆ®2´ÜÁ,127.060625,37.632085
70565,¿ù°è¿ª,127.059225,37.633847
70566,³ÃµÃÊµÇÐ±³¿ù°èÀÌ¸¶Æ®,127.064038,37.628387
11083,¿ù°è»È£4Â÷¾ÆÆÄÆ®,127.065822,37.626505
11118,¿ù°è»È£¾ÆÆÄÆ®,127.067237,37.62529
11132,¿ù°è¹Ì¸¢¾ÆÆÄÆ®,127.068042,37.624038
11179,¿ù°è¹Ì¼º¾ÆÆÄÆ®,127.069173,37.621515
11183,ÇÑÃµÃÊµÇÐ±³,127.069878,37.619455
8000840,ÇÑÁøÇÑÈ­±×¶ûºô¾ÆÆÄÆ®,127.069848,37.61826
11156,ÇÑÁøÇÑÈ­±×¶ûºô¾ÆÆÄÆ®,127.069278,37.615818
8002191,¼®°è¿ª2¹øÃâ±¸,127.066925,37.615355
70574,¼®°è¿ª1¹øÃâ±¸.A,127.065197,37.61493
13733,¼®°è¿ª±¼´Ù¸®¾Õ,127.065827,37.614385
8000738,¼®°è¿ª,127.067112,37.615103
8000845,ÇÑÃµÃÊµÇÐ±³,127.069907,37.619892
11188,¿ù°è¹Ì¼º¾ÆÆÄÆ®,127.069345,37.621683
11160,¿ù°è¹Ì¸¢¾ÆÆÄÆ®,127.068603,37.623325
11125,¿ù°è»È£¾ÆÆÄÆ®,127.06747,37.625395
11087,¿ù°è»È£4Â÷¾ÆÆÄÆ®,127.065942,37.626702
70582,³ÃµÃÊµÇÐ±³¿ù°èÀÌ¸¶Æ®,127.064963,37.627542
8002696,¿ù°è¿ª,127.059015,37.63381
70584,¿ù°è»ç½¿¾ÆÆÄÆ®3´ÜÁ,127.060448,37.631978
